Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2001-08-13,h21v09,97.0,2293.0,0.4265,6212.0,0b0001100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2001-08-29,h21v09,97.0,2293.0,0.2975,6157.0,0b0001100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2001-09-14,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2001-09-30,h21v09,97.0,2293.0,-0.1414,6418.0,0b0001100100010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2001-10-16,h21v09,97.0,2293.0,-0.1107,6162.0,0b0001100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2001-11-01,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2001-11-17,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2001-12-03,h21v09,97.0,2293.0,-3000.0,6271.0,0b0001100001111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b01,Low,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2001-12-19,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-01-01,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-01-17,h21v09,97.0,2293.0,-0.1363,6157.0,0b0001100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-02-02,h21v09,97.0,2293.0,-0.1003,6212.0,0b0001100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-02-18,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-03-06,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-03-22,h21v09,97.0,2293.0,-3000.0,65535.0,0b1111111111111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b11,High,0b1,Yes,0b1,Yes,0b1,Yes,0b111,Deep ocean,0b1,Yes,0b1,Yes
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-04-07,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-04-23,h21v09,97.0,2293.0,-3000.0,7295.0,0b0001110001111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b01,Low,0b0,No,0b0,No,0b1,Yes,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-05-09,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-05-25,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-06-10,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-06-26,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-07-12,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-07-28,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-08-13,h21v09,97.0,2293.0,-3000.0,6271.0,0b0001100001111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b01,Low,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-08-29,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-09-14,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-09-30,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-10-16,h21v09,97.0,2293.0,-0.141,6157.0,0b0001100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-11-01,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-11-17,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-12-03,h21v09,97.0,2293.0,-0.181,6157.0,0b0001100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2002-12-19,h21v09,97.0,2293.0,-0.1406,7194.0,0b0001110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-01-01,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-01-17,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-02-02,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-02-18,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-03-06,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-03-22,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-04-07,h21v09,97.0,2293.0,-0.1041,6161.0,0b0001100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-04-23,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-05-09,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-05-25,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-06-10,h21v09,97.0,2293.0,0.0676,6162.0,0b0001100000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-06-26,h21v09,97.0,2293.0,-0.0649,6158.0,0b0001100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-07-12,h21v09,97.0,2293.0,-3000.0,6463.0,0b0001100100111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-07-28,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-08-13,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-08-29,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-09-14,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-09-30,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-10-16,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-11-01,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-11-17,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-12-03,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2003-12-19,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-01-01,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-01-17,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-02-02,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-02-18,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-03-05,h21v09,97.0,2293.0,-0.1152,6421.0,0b0001100100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-03-21,h21v09,97.0,2293.0,-0.0051,6158.0,0b0001100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-04-06,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-04-22,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-05-08,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-05-24,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-06-09,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-06-25,h21v09,97.0,2293.0,0.1731,6212.0,0b0001100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-07-11,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-07-27,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-08-12,h21v09,97.0,2293.0,-0.131,6216.0,0b0001100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-08-28,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-09-13,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-09-29,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-10-15,h21v09,97.0,2293.0,-0.1767,7194.0,0b0001110000011010,0b10,"Pixel produced, but most probably cloudy",0b0110,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b1,Yes,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-10-31,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-11-16,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
QueleaGuard analysis grid cell,cell_0097,-0.2022986985599803,34.778128530359304,2004-12-02,h21v09,97.0,2293.0,-3000.0,6207.0,0b0001100000111111,0b11,Pixel not produced due to other reasons than clouds,0b1111,Not useful for any other reason/not processed,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b011,Shallow inland water,0b0,No,0b0,No
